DEP,DEPNOMBRE,MUN,MUNNOMBRE,total_votos_v1,pct_gomez_v1,pct_fico_v1,pct_petro_v1,pct_ingrid_v1,pct_johnmilton_v1,pct_luisperez_v1,pct_rodolfo_v1,pct_fajardo_v1,ganador_v1,pct_petro_v2,pct_rodolfo_v2,gano_petro,margen_victoria,total_votos_v2,cod_mpio,nombre_mpio,cobertura_acueducto,cobertura_alcantarillado,pobreza_extrema,desempeno_fiscal,pct_rural,tasa_homicidios,nbi_rural,nbi_urbano,ipm,poblacion_total
27,SANTANDER,130,MALAGA,10508,0.16,9.48,18.68,0.07,0.24,0.03,68.12,1.3,rodolfo,23.8,73.8,0,-50.0,10741,27130,,,,,,,,,,,
27,SANTANDER,133,MATANZA,3381,0.18,9.11,7.28,0.03,0.3,,81.63,0.44,rodolfo,9.45,89.25,0,-79.8,3554,27133,,,,,,,,,,,
27,SANTANDER,136,MOGOTES,5192,0.15,4.93,8.07,0.06,0.25,0.02,84.78,0.27,rodolfo,9.8,88.84,0,-79.04,5359,27136,,,,,,,,,,,
27,SANTANDER,139,MOLAGAVITA,2175,0.23,11.82,6.67,0.05,0.18,0.14,79.31,0.46,rodolfo,7.94,90.7,0,-82.76,2419,27139,,,,,,,,,,,
27,SANTANDER,142,OCAMONTE,2665,0.15,6.6,7.02,0.15,0.3,,83.9,0.6,rodolfo,9.01,89.85,0,-80.84,2720,27142,,,,,,,,,,,
27,SANTANDER,145,OIBA,6186,0.05,6.0,11.51,0.05,0.92,0.06,79.99,0.53,rodolfo,13.76,84.98,0,-71.22,6473,27145,,,,,,,,,,,
27,SANTANDER,148,ONZAGA,2192,0.36,5.38,6.43,0.14,0.73,0.09,85.26,0.46,rodolfo,7.91,90.81,0,-82.9,2350,27148,,,,,,,,,,,
27,SANTANDER,151,PALMAR,959,,10.53,9.07,0.1,3.02,0.21,76.12,0.21,rodolfo,10.42,88.43,0,-78.01,1046,27151,,,,,,,,,,,
27,SANTANDER,154,PALMAS DEL SOCORRO,1651,0.3,11.08,6.72,0.06,0.18,,79.47,0.85,rodolfo,8.56,90.37,0,-81.81,1765,27154,,,,,,,,,,,
27,SANTANDER,157,PARAMO,2747,0.11,5.31,8.85,,0.29,,83.8,0.55,rodolfo,9.78,89.12,0,-79.34,2904,27157,,,,,,,,,,,
27,SANTANDER,160,PIEDECUESTA,88531,0.13,6.47,17.31,0.02,0.73,0.01,73.62,0.78,rodolfo,21.87,76.8,0,-54.93,89074,27160,Cértegui,36.46,37.32,6.91,61.86,45.7,103.31,61.91,45.64,55.9,6587.0
27,SANTANDER,163,PINCHOTE,2597,0.04,6.85,13.59,,0.31,,77.44,1.0,rodolfo,16.88,81.41,0,-64.53,2690,27163,,,,,,,,,,,
27,SANTANDER,166,PUENTE NACIONAL,7962,0.1,8.69,24.13,0.01,0.74,0.03,63.94,1.06,rodolfo,30.72,67.48,0,-36.76,8275,27166,,,,,,,,,,,
27,SANTANDER,167,PUERTO PARRA,3163,0.25,11.89,14.32,0.03,0.95,,69.11,1.26,rodolfo,18.6,79.64,0,-61.04,3462,27167,,,,,,,,,,,
27,SANTANDER,169,PUERTO WILCHES,14546,0.12,8.85,40.61,0.09,1.99,0.03,44.97,0.83,rodolfo,49.13,48.36,1,0.77,15266,27169,,,,,,,,,,,
27,SANTANDER,172,RIONEGRO,14718,0.07,6.47,10.54,0.03,0.63,0.03,80.26,0.56,rodolfo,12.94,85.71,0,-72.77,15019,27172,,,,,,,,,,,
27,SANTANDER,174,SABANA DE TORRES,14360,0.24,4.87,17.99,0.03,2.19,0.01,72.65,0.45,rodolfo,22.88,75.16,0,-52.28,14784,27174,,,,,,,,,,,
27,SANTANDER,175,SAN ANDRES,3939,0.36,9.37,12.41,,0.08,0.05,75.2,0.84,rodolfo,15.66,82.85,0,-67.19,4228,27175,,,,,,,,,,,
27,SANTANDER,178,SAN BENITO,1603,0.12,4.18,8.98,0.06,0.12,,85.34,0.56,rodolfo,10.96,88.11,0,-77.15,1716,27178,,,,,,,,,,,
27,SANTANDER,181,SAN GIL,32197,0.15,6.99,19.03,0.02,0.49,0.01,71.48,0.96,rodolfo,23.63,74.97,0,-51.34,32663,27181,,,,,,,,,,,
27,SANTANDER,184,SAN JOAQUIN,1193,0.34,6.79,9.3,,0.59,,81.64,0.59,rodolfo,10.11,88.12,0,-78.01,1414,27184,,,,,,,,,,,
27,SANTANDER,187,SAN JOSE DE MIRANDA,2740,0.51,10.51,9.78,0.04,0.26,,76.5,0.88,rodolfo,11.98,86.7,0,-74.72,2872,27187,,,,,,,,,,,
27,SANTANDER,190,SAN MIGUEL,1295,0.08,13.36,14.36,,0.31,0.23,69.42,0.46,rodolfo,17.46,81.04,0,-63.58,1403,27190,,,,,,,,,,,
27,SANTANDER,193,SAN VICENTE DE CHUCURI,14442,0.1,8.7,12.93,0.01,0.98,,75.07,0.58,rodolfo,15.43,83.1,0,-67.67,15122,27193,,,,,,,,,,,
27,SANTANDER,194,SANTA HELENA DEL OPON,1909,0.05,4.3,7.54,,0.1,,86.38,0.21,rodolfo,8.71,90.06,0,-81.35,2033,27194,,,,,,,,,,,
27,SANTANDER,195,SANTA BARBARA,1485,0.07,8.69,7.81,,0.67,,81.01,0.34,rodolfo,8.94,89.98,0,-81.04,1577,27195,,,,,,,,,,,
27,SANTANDER,196,SIMACOTA,3833,0.16,8.48,13.2,0.05,0.29,0.1,75.92,0.68,rodolfo,15.65,83.12,0,-67.47,4057,27196,,,,,,,,,,,
27,SANTANDER,199,SOCORRO,16696,0.1,10.85,14.51,0.01,0.55,,71.95,1.14,rodolfo,17.54,81.19,0,-63.65,17272,27199,,,,,,,,,,,
27,SANTANDER,202,SUAITA,5180,0.06,7.1,9.65,0.02,0.5,0.02,81.12,0.52,rodolfo,12.74,86.14,0,-73.4,5441,27202,,,,,,,,,,,
27,SANTANDER,205,SUCRE,3028,0.23,6.18,10.3,0.07,0.2,0.13,81.47,0.4,rodolfo,13.63,85.27,0,-71.64,3382,27205,Condoto,31.93,52.0,6.91,66.89,24.89,15.92,42.58,73.33,53.2,11350.0
27,SANTANDER,208,SURATA,2078,0.24,10.2,9.34,0.05,0.14,0.05,77.77,0.67,rodolfo,11.93,87.0,0,-75.07,2230,27208,,,,,,,,,,,
27,SANTANDER,211,TONA,3502,0.14,6.08,8.37,0.03,0.34,,83.12,0.49,rodolfo,10.12,88.16,0,-78.04,3715,27211,,,,,,,,,,,
27,SANTANDER,217,VALLE DE SAN JOSE,3622,0.14,4.86,12.51,0.06,0.11,0.03,80.65,0.58,rodolfo,15.49,83.41,0,-67.92,3809,27217,,,,,,,,,,,
27,SANTANDER,219,VETAS,926,0.65,33.26,4.0,0.22,,,57.78,1.3,rodolfo,5.11,92.33,0,-87.22,1017,27219,,,,,,,,,,,
27,SANTANDER,220,VELEZ,10088,0.1,8.7,23.37,0.01,0.75,0.05,64.22,1.12,rodolfo,27.97,69.88,0,-41.91,10874,27220,,,,,,,,,,,
27,SANTANDER,221,VILLANUEVA,4608,0.22,9.51,9.48,0.04,0.13,0.02,78.39,1.06,rodolfo,12.44,86.23,0,-73.79,4865,27221,,,,,,,,,,,
27,SANTANDER,223,ZAPATOCA,5117,0.14,9.34,12.7,0.04,0.59,0.02,74.38,1.19,rodolfo,15.56,82.93,0,-67.37,5347,27223,,,,,,,,,,,
28,SUCRE,1,SINCELEJO,116788,0.14,24.93,56.57,0.04,3.24,0.02,11.04,1.66,petro,67.37,29.75,1,37.62,129521,28001,,,,,,,,,,,
28,SUCRE,10,BUENAVISTA,4868,0.12,31.84,54.93,0.06,1.68,0.02,8.3,1.21,petro,63.39,34.51,1,28.88,5405,28010,,,,,,,,,,,
28,SUCRE,20,CAIMITO,4889,0.35,21.93,63.51,0.08,1.21,0.02,9.14,1.68,petro,71.52,26.36,1,45.16,5664,28020,,,,,,,,,,,
28,SUCRE,30,COLOSO (RICAURTE),3903,0.31,28.41,56.47,0.05,1.87,0.03,8.25,1.84,petro,65.9,31.38,1,34.52,4809,28030,,,,,,,,,,,
28,SUCRE,40,COROZAL,28458,0.13,25.71,59.17,0.05,2.28,0.02,9.06,1.57,petro,67.82,29.54,1,38.28,31174,28040,,,,,,,,,,,
28,SUCRE,41,COVEÑAS,6332,0.09,26.69,50.47,0.05,3.62,0.02,14.89,1.47,petro,59.32,37.94,1,21.38,7382,28041,,,,,,,,,,,
28,SUCRE,42,EL ROBLE,5320,0.3,21.45,69.51,0.02,1.6,0.02,4.68,1.03,petro,75.24,23.5,1,51.74,5940,28042,,,,,,,,,,,
28,SUCRE,45,CHALAN,2103,0.29,37.52,49.22,0.05,0.62,0.05,7.94,1.62,petro,56.97,40.58,1,16.39,2531,28045,,,,,,,,,,,
28,SUCRE,48,GALERAS (NUEVA GRANADA),8012,0.25,36.79,30.25,0.06,6.81,0.02,21.82,1.41,fico,36.82,59.99,0,-23.17,9726,28048,,,,,,,,,,,
28,SUCRE,49,GUARANDA,4947,0.22,39.28,28.02,0.08,5.11,0.06,22.74,2.3,fico,34.57,63.28,0,-28.71,6165,28049,,,,,,,,,,,
28,SUCRE,50,LA UNION,5364,0.15,21.27,62.64,0.07,1.34,0.07,10.83,1.19,petro,70.75,27.04,1,43.71,5884,28050,,,,,,,,,,,
28,SUCRE,55,LOS PALMITOS,11288,0.11,19.3,69.43,0.04,2.55,0.03,6.08,0.98,petro,75.39,22.8,1,52.59,12812,28055,,,,,,,,,,,
28,SUCRE,60,MAJAGUAL,12741,0.4,49.43,25.54,0.04,2.09,0.08,18.7,1.88,fico,32.09,66.26,0,-34.17,13927,28060,,,,,,,,,,,
28,SUCRE,80,MORROA,8383,0.18,24.62,59.7,0.07,1.62,,10.23,1.36,petro,69.35,28.42,1,40.93,9394,28080,,,,,,,,,,,
28,SUCRE,100,OVEJAS,11665,0.19,25.69,61.66,,1.1,,7.77,1.76,petro,68.3,30.05,1,38.25,13246,28100,,,,,,,,,,,
28,SUCRE,120,PALMITO,6444,0.2,34.99,49.77,0.06,0.93,,10.66,1.63,petro,61.77,36.32,1,25.45,7321,28120,,,,,,,,,,,
28,SUCRE,160,SAMPUES,18545,0.2,24.86,55.49,0.08,4.21,0.08,11.66,1.36,petro,68.22,28.91,1,39.31,21100,28160,,,,,,,,,,,
28,SUCRE,180,SAN BENITO ABAD,8318,0.43,31.97,53.19,0.06,1.98,0.05,9.35,1.83,petro,60.53,38.14,1,22.39,10438,28180,,,,,,,,,,,
28,SUCRE,190,SAN JUAN DE BETULIA (BETULIA),7079,0.16,27.65,60.71,,1.58,0.06,7.49,0.9,petro,67.18,30.98,1,36.2,7709,28190,,,,,,,,,,,
28,SUCRE,200,SAN MARCOS,20093,0.47,26.96,48.63,0.06,1.62,0.01,18.1,1.84,petro,57.81,39.72,1,18.09,22592,28200,,,,,,,,,,,
28,SUCRE,220,SAN ONOFRE,17761,0.42,33.37,55.15,0.15,0.76,0.07,5.43,1.95,petro,67.62,29.88,1,37.74,20233,28220,,,,,,,,,,,
28,SUCRE,240,SAN PEDRO,8960,0.18,30.37,53.54,0.06,1.07,0.02,11.55,1.28,petro,60.7,36.85,1,23.85,9818,28240,,,,,,,,,,,
28,SUCRE,260,SINCE,13820,0.2,36.01,46.57,0.06,2.55,0.01,10.19,1.6,petro,55.31,41.68,1,13.63,15138,28260,,,,,,,,,,,
28,SUCRE,280,SUCRE,8257,0.58,46.25,34.96,0.13,2.14,0.01,11.67,2.51,fico,44.01,54.44,0,-10.43,9413,28280,,,,,,,,,,,
28,SUCRE,300,TOLU,12588,0.24,23.92,62.87,0.05,2.09,0.02,6.15,1.35,petro,75.36,21.46,1,53.9,13930,28300,,,,,,,,,,,
28,SUCRE,320,TOLUVIEJO,10456,0.17,31.25,53.17,0.06,3.13,0.02,8.45,1.53,petro,62.04,35.22,1,26.82,12082,28320,,,,,,,,,,,
29,TOLIMA,1,IBAGUE,279544,0.23,24.87,34.56,0.06,1.31,0.05,31.63,4.07,petro,43.29,52.73,0,-9.44,287862,29001,,,,,,,,,,,
29,TOLIMA,4,ALPUJARRA,1996,0.2,31.66,16.43,0.05,0.75,,46.64,1.85,rodolfo,20.41,76.67,0,-56.26,2156,29004,,,,,,,,,,,
29,TOLIMA,7,ALVARADO,4203,0.12,19.75,29.67,0.05,0.64,,45.13,1.5,rodolfo,35.73,61.6,0,-25.87,4680,29007,,,,,,,,,,,
29,TOLIMA,10,AMBALEMA,3432,0.09,22.58,32.93,0.09,0.32,0.06,40.12,1.17,rodolfo,40.32,56.86,0,-16.54,3718,29010,,,,,,,,,,,
29,TOLIMA,13,ANZOATEGUI,3791,0.16,13.9,18.86,0.05,1.11,0.08,62.23,1.69,rodolfo,23.32,74.63,0,-51.31,4198,29013,,,,,,,,,,,
29,TOLIMA,16,ARMERO (GUAYABAL),5545,0.05,15.18,39.57,0.11,2.22,0.02,37.58,1.7,petro,48.27,47.9,1,0.37,6008,29016,,,,,,,,,,,
29,TOLIMA,19,ATACO,7377,0.53,32.93,14.48,0.12,2.7,0.03,45.11,2.1,rodolfo,17.83,80.87,0,-63.04,8295,29019,,,,,,,,,,,
29,TOLIMA,22,CAJAMARCA,8640,0.21,16.84,26.38,0.06,0.72,0.03,51.02,1.61,rodolfo,31.97,65.3,0,-33.33,9377,29022,,,,,,,,,,,
29,TOLIMA,25,CARMEN DE APICALA,5611,0.12,19.89,19.0,0.04,0.96,,55.46,1.76,rodolfo,24.95,72.45,0,-47.5,5935,29025,,,,,,,,,,,
29,TOLIMA,28,CASABIANCA,2646,0.83,24.38,17.57,0.04,1.47,0.04,48.75,2.91,rodolfo,24.18,71.71,0,-47.53,2990,29028,,,,,,,,,,,
29,TOLIMA,31,COELLO,4329,0.05,14.0,39.73,0.07,0.53,,41.21,1.82,rodolfo,45.99,51.79,0,-5.8,4792,29031,,,,,,,,,,,
29,TOLIMA,34,COYAIMA,8443,0.28,27.55,47.34,0.19,0.65,0.08,18.95,1.91,petro,52.9,44.51,1,8.39,9919,29034,,,,,,,,,,,
29,TOLIMA,37,CUNDAY,3702,0.05,31.33,17.07,0.03,0.62,0.03,47.16,2.22,rodolfo,19.71,78.61,0,-58.9,4049,29037,,,,,,,,,,,
29,TOLIMA,40,CHAPARRAL,18345,0.17,19.93,27.76,0.08,1.92,0.05,44.16,2.34,rodolfo,34.4,61.83,0,-27.43,19661,29040,,,,,,,,,,,
29,TOLIMA,43,DOLORES,3845,0.08,20.6,20.03,0.03,1.12,0.03,54.77,1.64,rodolfo,22.86,75.57,0,-52.71,4090,29043,,,,,,,,,,,
29,TOLIMA,46,ESPINAL,36490,0.23,20.81,29.38,0.07,0.76,0.05,43.61,1.98,rodolfo,36.74,59.9,0,-23.16,38688,29046,,,,,,,,,,,
29,TOLIMA,49,FALAN,3227,0.34,12.46,27.49,0.15,1.95,0.03,52.43,1.92,rodolfo,33.8,62.5,0,-28.7,3568,29049,,,,,,,,,,,
29,TOLIMA,52,FLANDES,10931,0.15,19.83,25.8,0.02,1.36,0.03,48.27,1.88,rodolfo,33.47,63.36,0,-29.89,11819,29052,,,,,,,,,,,
29,TOLIMA,55,FRESNO,13423,0.34,19.41,18.16,0.07,1.56,0.04,54.24,2.6,rodolfo,25.32,70.56,0,-45.24,14124,29055,,,,,,,,,,,
29,TOLIMA,58,GUAMO,14140,0.3,24.32,20.29,0.09,0.91,0.01,49.53,2.09,rodolfo,26.05,71.27,0,-45.22,15399,29058,,,,,,,,,,,
29,TOLIMA,61,HERVEO,2674,0.49,24.27,17.2,0.22,0.93,0.04,49.89,3.25,rodolfo,22.62,73.82,0,-51.2,3010,29061,,,,,,,,,,,
29,TOLIMA,64,HONDA,12869,0.12,21.84,31.97,0.02,1.01,0.02,39.51,2.53,rodolfo,40.75,55.27,0,-14.52,13286,29064,,,,,,,,,,,
29,TOLIMA,67,ICONONZO,4801,0.06,12.37,39.78,0.08,1.33,,41.89,1.94,rodolfo,46.51,51.15,0,-4.64,5337,29067,,,,,,,,,,,
29,TOLIMA,70,LERIDA,8341,0.11,20.55,37.5,0.02,1.44,0.01,35.62,1.71,petro,45.71,51.19,0,-5.48,8961,29070,,,,,,,,,,,
29,TOLIMA,73,LIBANO,16927,0.19,22.49,40.49,0.1,0.85,0.02,29.29,2.59,petro,50.74,44.54,1,6.2,17983,29073,,,,,,,,,,,
29,TOLIMA,76,MARIQUITA,16289,0.26,16.51,29.0,0.09,2.26,0.03,45.8,2.04,rodolfo,36.84,59.05,0,-22.21,17300,29076,,,,,,,,,,,
29,TOLIMA,79,MELGAR,18339,0.15,23.22,18.57,0.07,1.56,0.03,52.34,1.86,rodolfo,25.31,72.14,0,-46.83,18851,29079,,,,,,,,,,,
29,TOLIMA,80,MURILLO,1562,0.19,25.93,29.83,0.13,0.19,,36.17,2.24,rodolfo,36.83,58.15,0,-21.32,1754,29080,,,,,,,,,,,
29,TOLIMA,82,NATAGAIMA,7378,0.19,25.52,45.55,0.14,0.46,0.03,23.79,1.73,petro,52.47,45.25,1,7.22,8154,29082,,,,,,,,,,,
29,TOLIMA,85,ORTEGA,10505,0.42,27.47,30.13,0.07,0.74,0.01,35.06,2.59,rodolfo,35.77,61.53,0,-25.76,11947,29085,,,,,,,,,,,
29,TOLIMA,87,PALOCABILDO,3955,0.2,15.45,24.83,0.08,1.67,0.03,53.02,1.42,rodolfo,29.99,66.89,0,-36.9,4361,29087,,,,,,,,,,,
29,TOLIMA,88,PIEDRAS,3165,0.22,16.81,38.93,0.09,0.35,0.03,39.94,1.17,rodolfo,46.5,50.84,0,-4.34,3389,29088,,,,,,,,,,,
29,TOLIMA,89,PLANADAS,10009,0.37,16.04,26.15,0.15,3.57,0.04,47.64,2.36,rodolfo,33.52,62.76,0,-29.24,10987,29089,,,,,,,,,,,
29,TOLIMA,91,PRADO,4057,0.17,16.39,21.81,0.07,0.54,0.05,57.21,1.43,rodolfo,26.62,71.26,0,-44.64,4613,29091,,,,,,,,,,,
29,TOLIMA,94,PURIFICACION,11544,0.14,19.46,36.24,0.07,0.36,0.03,38.19,2.0,rodolfo,44.17,52.49,0,-8.32,12512,29094,,,,,,,,,,,
29,TOLIMA,97,RIOBLANCO,7193,0.36,22.84,16.64,0.11,5.34,0.07,49.49,1.6,rodolfo,20.49,76.24,0,-55.75,8022,29097,,,,,,,,,,,
29,TOLIMA,100,RONCESVALLES,1779,0.45,20.85,15.74,0.11,1.46,,56.6,1.57,rodolfo,18.73,79.02,0,-60.29,1997,29100,,,,,,,,,,,
29,TOLIMA,103,ROVIRA,9082,0.24,24.05,17.18,0.12,0.66,,52.99,1.81,rodolfo,19.99,76.92,0,-56.93,10052,29103,,,,,,,,,,,
29,TOLIMA,105,SALDAÑA,7133,0.22,20.4,23.13,0.07,0.29,0.04,50.15,2.41,rodolfo,29.9,67.38,0,-37.48,7698,29105,,,,,,,,,,,
29,TOLIMA,106,SAN ANTONIO,5067,0.45,20.92,15.83,0.08,1.52,0.06,56.07,1.91,rodolfo,21.08,75.66,0,-54.58,5374,29106,,,,,,,,,,,
29,TOLIMA,109,SAN LUIS,6931,0.59,28.06,16.84,0.07,0.5,0.07,49.33,2.14,rodolfo,20.8,77.29,0,-56.49,7596,29109,,,,,,,,,,,
29,TOLIMA,112,SANTA ISABEL,2549,0.2,22.17,16.4,,0.39,,57.47,1.18,rodolfo,20.39,77.22,0,-56.83,2810,29112,,,,,,,,,,,
29,TOLIMA,115,SUAREZ,2337,0.21,28.84,20.84,,0.21,,46.64,1.5,rodolfo,24.61,73.08,0,-48.47,2678,29115,,,,,,,,,,,
29,TOLIMA,118,VALLE DE SAN JUAN,2657,0.23,41.21,14.57,0.08,0.56,0.04,39.41,1.77,fico,17.7,80.17,0,-62.47,3011,29118,,,,,,,,,,,
29,TOLIMA,121,VENADILLO,6052,0.26,21.33,29.11,0.08,0.56,,44.45,1.52,rodolfo,34.8,62.59,0,-27.79,6637,29121,,,,,,,,,,,
29,TOLIMA,124,VILLAHERMOSA,3001,0.5,31.96,19.63,0.17,0.4,0.03,39.85,2.93,rodolfo,25.69,69.93,0,-44.24,3425,29124,,,,,,,,,,,
29,TOLIMA,127,VILLARRICA,2450,0.24,47.8,15.63,0.04,0.78,,32.04,0.9,fico,17.95,79.72,0,-61.77,2697,29127,,,,,,,,,,,
31,VALLE,1,CALI,1002871,0.23,22.27,52.71,0.07,2.47,0.06,13.92,4.79,petro,63.12,33.41,1,29.71,1045459,31001,,,,,,,,,,,
31,VALLE,4,ALCALA,5815,0.19,25.76,31.9,0.05,0.31,0.07,35.39,1.99,rodolfo,42.08,53.62,0,-11.54,6091,31004,,,,,,,,,,,
31,VALLE,7,ANDALUCIA,10394,0.12,21.78,50.7,0.06,1.06,0.06,19.82,2.6,petro,61.05,35.3,1,25.75,11126,31007,,,,,,,,,,,
31,VALLE,10,ANSERMANUEVO,8428,0.21,29.37,23.34,0.06,0.56,0.07,40.88,1.93,rodolfo,33.86,62.16,0,-28.3,8657,31010,,,,,,,,,,,
31,VALLE,13,ARGELIA,2672,0.41,39.67,15.64,0.11,0.19,,38.02,2.1,fico,22.12,74.85,0,-52.73,2875,31013,,,,,,,,,,,
31,VALLE,16,BOLIVAR,7019,0.14,34.38,28.08,0.04,0.84,0.04,31.4,2.02,fico,38.14,58.82,0,-20.68,7418,31016,,,,,,,,,,,
31,VALLE,19,BUENAVENTURA,92783,0.16,8.48,76.66,0.07,2.28,0.08,7.08,1.45,petro,84.88,12.07,1,72.81,102951,31019,,,,,,,,,,,
31,VALLE,22,BUGA,62565,0.23,19.29,54.76,0.06,1.22,0.06,16.64,3.58,petro,65.86,30.18,1,35.68,64864,31022,,,,,,,,,,,
31,VALLE,25,BUGALAGRANDE,11285,0.22,16.22,59.34,0.07,0.68,0.04,17.29,2.46,petro,67.95,28.3,1,39.65,12008,31025,,,,,,,,,,,
31,VALLE,28,CAICEDONIA,14137,0.27,33.85,27.06,0.11,0.5,0.03,29.77,3.32,fico,36.1,58.25,0,-22.15,14498,31028,,,,,,,,,,,
31,VALLE,31,CANDELARIA,43718,0.17,12.29,63.66,0.08,2.93,0.06,13.64,2.23,petro,74.47,21.39,1,53.08,45773,31031,,,,,,,,,,,
31,VALLE,34,CARTAGO,61909,0.24,27.34,36.5,0.08,1.04,0.07,26.04,4.15,petro,46.77,48.46,0,-1.69,63746,31034,,,,,,,,,,,
31,VALLE,37,DAGUA,17626,0.22,21.51,40.11,0.13,1.75,0.05,29.98,2.43,petro,50.87,45.44,1,5.43,18476,31037,,,,,,,,,,,
31,VALLE,40,CALIMA (DARIEN),7863,0.2,19.27,40.96,0.08,1.68,0.05,31.13,2.38,petro,52.58,43.34,1,9.24,8018,31040,,,,,,,,,,,
31,VALLE,43,EL AGUILA,3751,0.24,31.96,16.37,0.11,0.19,,44.68,2.53,rodolfo,23.88,71.37,0,-47.49,3873,31043,,,,,,,,,,,
31,VALLE,46,EL CAIRO,2872,0.24,33.6,19.81,0.21,0.49,,39.62,2.86,rodolfo,26.7,69.72,0,-43.02,2959,31046,,,,,,,,,,,
31,VALLE,49,EL CERRITO,29376,0.12,14.86,64.05,0.06,1.38,0.05,13.33,2.29,petro,72.88,23.73,1,49.15,31314,31049,,,,,,,,,,,
31,VALLE,52,EL DOVIO,4860,0.16,27.12,26.54,0.1,2.12,0.08,37.76,1.89,rodolfo,35.67,59.34,0,-23.67,5010,31052,,,,,,,,,,,
31,VALLE,55,FLORIDA,30275,0.13,13.06,69.87,0.08,1.47,0.04,9.68,1.99,petro,77.72,18.96,1,58.76,32700,31055,,,,,,,,,,,
31,VALLE,58,GINEBRA,10801,0.15,24.51,47.86,0.06,1.2,0.02,19.83,2.17,petro,56.93,39.23,1,17.7,11199,31058,,,,,,,,,,,
31,VALLE,61,GUACARI,16827,0.1,19.65,63.65,0.07,2.45,0.05,8.75,1.63,petro,73.06,23.52,1,49.54,17972,31061,,,,,,,,,,,
31,VALLE,64,JAMUNDI,62899,0.19,16.98,56.48,0.09,2.56,0.07,15.52,3.93,petro,67.77,28.09,1,39.68,69284,31064,,,,,,,,,,,
31,VALLE,67,LA CUMBRE,7158,0.2,31.06,41.23,0.1,1.27,0.01,19.29,3.28,petro,51.09,45.49,1,5.6,7354,31067,,,,,,,,,,,
31,VALLE,70,LA UNION,16234,0.23,24.03,22.02,0.06,0.63,0.04,45.96,2.69,rodolfo,30.32,64.86,0,-34.54,16368,31070,,,,,,,,,,,
31,VALLE,73,LA VICTORIA,6042,0.17,34.28,25.7,0.07,0.94,,32.49,2.25,fico,34.07,61.72,0,-27.65,6235,31073,,,,,,,,,,,
31,VALLE,76,OBANDO,5562,0.09,25.48,44.17,0.11,0.49,0.05,22.2,2.18,petro,57.07,38.51,1,18.56,5549,31076,,,,,,,,,,,
31,VALLE,79,PALMIRA,153272,0.21,18.58,54.41,0.1,1.79,0.08,16.24,4.35,petro,65.61,30.39,1,35.22,159812,31079,,,,,,,,,,,
31,VALLE,82,PRADERA,23393,0.15,13.71,64.07,0.06,2.15,0.06,12.65,2.24,petro,74.83,20.99,1,53.84,24842,31082,,,,,,,,,,,
31,VALLE,85,RESTREPO,7371,0.08,20.51,37.24,0.08,0.79,0.03,34.49,2.21,petro,48.31,47.24,1,1.07,7887,31085,,,,,,,,,,,
31,VALLE,88,RIOFRIO,7694,0.25,27.79,36.22,0.14,0.57,0.01,27.94,3.02,petro,46.47,49.16,0,-2.69,7980,31088,,,,,,,,,,,
31,VALLE,91,ROLDANILLO,17999,0.24,29.18,36.69,0.06,0.86,0.03,26.48,2.68,petro,47.37,48.57,0,-1.2,18105,31091,,,,,,,,,,,
31,VALLE,94,SAN PEDRO,8034,0.06,26.5,44.76,0.07,0.49,0.04,22.18,2.04,petro,56.55,40.06,1,16.49,8320,31094,,,,,,,,,,,
31,VALLE,97,SEVILLA,18574,0.25,28.69,36.02,0.11,0.89,0.04,23.74,4.52,petro,48.53,44.84,1,3.69,18937,31097,,,,,,,,,,,
31,VALLE,100,TORO,6312,0.21,27.39,21.94,0.1,0.84,0.08,43.3,2.31,rodolfo,30.78,65.24,0,-34.46,6403,31100,,,,,,,,,,,
31,VALLE,103,TRUJILLO,8309,1.01,31.33,26.84,0.18,1.06,0.06,33.43,2.77,rodolfo,37.06,58.8,0,-21.74,8457,31103,,,,,,,,,,,
31,VALLE,106,TULUA,95541,0.21,21.8,42.25,0.08,1.38,0.07,26.74,3.32,petro,53.72,41.88,1,11.84,98913,31106,,,,,,,,,,,
31,VALLE,109,ULLOA,2383,0.17,30.68,33.45,0.08,0.17,,27.32,3.11,petro,45.88,48.87,0,-2.99,2441,31109,,,,,,,,,,,
31,VALLE,112,VERSALLES,3690,0.33,38.67,20.57,0.11,0.27,0.05,34.47,1.98,fico,28.42,67.59,0,-39.17,3783,31112,,,,,,,,,,,
31,VALLE,115,VIJES,5996,0.17,26.98,52.3,0.07,0.6,0.02,14.29,1.98,petro,64.35,32.53,1,31.82,6278,31115,,,,,,,,,,,
31,VALLE,118,YOTOCO,7886,0.19,20.72,47.05,0.05,1.37,0.01,23.41,2.76,petro,58.5,37.15,1,21.35,8196,31118,,,,,,,,,,,
31,VALLE,121,YUMBO,58734,0.42,13.36,66.13,0.07,2.27,0.06,12.0,2.14,petro,75.58,21.28,1,54.3,62170,31121,,,,,,,,,,,
31,VALLE,124,ZARZAL,21527,0.08,18.13,59.27,0.09,1.5,0.04,14.26,2.49,petro,69.51,26.68,1,42.83,22526,31124,,,,,,,,,,,
40,ARAUCA,1,ARAUCA,35865,0.21,21.4,14.49,0.04,1.11,0.04,57.52,2.46,rodolfo,19.29,77.93,0,-58.64,38436,40001,,,,,,,,,,,
