DEP,DEPNOMBRE,MUN,MUNNOMBRE,total_votos_v1,pct_gomez_v1,pct_fico_v1,pct_petro_v1,pct_ingrid_v1,pct_johnmilton_v1,pct_luisperez_v1,pct_rodolfo_v1,pct_fajardo_v1,ganador_v1,pct_petro_v2,pct_rodolfo_v2,gano_petro,margen_victoria,total_votos_v2,cod_mpio,nombre_mpio,cobertura_acueducto,cobertura_alcantarillado,pobreza_extrema,desempeno_fiscal,pct_rural,tasa_homicidios,nbi_rural,nbi_urbano,ipm,poblacion_total,cod_dep_dnp
5,BOLIVAR,5,ARENAL,2921,0.14,33.07,48.48,0.03,1.03,0.1,13.97,0.96,petro,53.61,44.76,1,8.85,3389,13042,Arenal,76.01,34.47,6.91,63.23,42.55,37.62,50.6,26.49,62.0,9869.0,13.0
5,BOLIVAR,6,ALTOS DEL ROSARIO,2535,0.79,30.65,32.19,0.16,2.21,0.28,29.66,2.13,petro,37.23,61.29,0,-24.06,3242,13030,Altos del Rosario,45.56,3.49,6.91,41.0,67.54,16.83,65.15,48.66,70.7,9129.0,13.0
5,BOLIVAR,7,ARJONA,24066,0.18,24.28,54.13,0.06,3.38,0.03,12.44,1.99,petro,67.66,29.03,1,38.63,27151,13052,Arjona,75.45,8.0,6.91,66.2,22.99,17.19,24.75,27.23,47.4,76323.0,13.0
5,BOLIVAR,9,ARROYO HONDO,3267,0.31,58.19,24.92,0.15,0.24,0.06,10.68,3.09,fico,37.9,60.19,0,-22.29,3404,13062,Arroyohondo,62.84,14.57,6.91,53.16,42.33,11.19,27.27,51.72,68.4,7555.0,13.0
5,BOLIVAR,10,BARRANCO DE LOBA,4707,0.28,46.08,24.24,0.06,1.57,0.06,24.56,1.78,fico,28.52,70.34,0,-41.82,5992,13074,Barranco de Loba,45.92,4.1,6.91,56.39,64.16,19.27,56.37,32.07,68.9,19600.0,13.0
5,BOLIVAR,13,CALAMAR,8037,0.36,43.36,38.46,0.1,0.85,0.06,11.65,2.2,fico,49.84,47.4,1,2.44,8671,13140,Calamar,52.12,1.04,6.91,65.36,41.74,21.11,47.0,35.78,62.5,26980.0,13.0
5,BOLIVAR,14,CANTAGALLO,4043,0.12,11.23,44.72,0.05,3.41,0.02,38.04,0.69,petro,54.6,43.4,1,11.2,4535,13160,Cantagallo,56.99,43.61,6.91,70.79,44.82,78.49,64.44,17.74,50.6,9037.0,13.0
5,BOLIVAR,15,CICUCO,4776,0.19,38.21,48.16,,0.8,0.06,9.99,1.21,petro,58.57,39.86,1,18.71,5549,13188,Cicuco,92.42,1.65,6.91,66.79,34.21,13.64,32.99,33.47,61.3,20187.0,13.0
5,BOLIVAR,16,CORDOBA,6537,0.24,28.9,55.67,0.09,1.55,0.02,10.25,1.53,petro,65.35,32.73,1,32.62,7700,13212,Córdoba,78.89,1.65,6.91,61.97,79.99,5.92,21.46,51.04,61.9,21721.0,13.0
5,BOLIVAR,18,CLEMENCIA,4828,0.25,33.86,44.82,0.1,0.58,0.1,14.75,2.32,petro,58.87,38.49,1,20.38,5607,13222,Clemencia,13.23,0.94,6.91,66.62,17.6,18.93,62.83,88.75,63.0,18365.0,13.0
5,BOLIVAR,22,EL CARMEN DE BOLIVAR,21974,0.31,41.71,33.67,0.1,0.97,0.05,17.94,2.15,fico,41.14,55.78,0,-14.64,26838,13244,El Carmen de Bolívar,72.57,3.54,6.91,69.33,26.2,44.33,65.01,33.26,58.4,79762.0,13.0
5,BOLIVAR,25,EL GUAMO,3312,0.33,48.49,38.32,0.03,0.18,0.03,7.82,2.87,fico,51.0,47.65,1,3.35,3792,13248,El Guamo,72.12,0.37,6.91,48.71,45.36,0.0,23.3,33.67,59.5,10655.0,13.0
5,BOLIVAR,26,HATILLO DE LOBA,4459,0.22,58.4,22.88,0.11,1.44,,13.73,1.7,fico,30.48,68.23,0,-37.75,4957,13300,Hatillo de Loba,84.77,21.53,6.91,59.93,74.96,29.97,53.92,40.52,73.8,13452.0,13.0
5,BOLIVAR,27,EL PEÑON,2418,0.17,39.74,35.4,0.12,1.7,,19.27,2.4,fico,46.59,51.48,0,-4.89,2743,13268,El Peñón,54.73,2.8,6.91,47.96,66.49,0.0,58.65,27.19,67.7,6529.0,13.0
5,BOLIVAR,28,MAGANGUE,45835,0.23,27.06,55.69,0.08,1.97,0.03,10.78,1.9,petro,68.3,29.23,1,39.07,49940,13430,Magangué,83.56,30.28,6.91,74.43,30.16,17.4,33.46,23.17,49.1,168073.0,13.0
5,BOLIVAR,31,MAHATES,8210,0.48,37.81,41.19,0.12,1.06,0.11,13.64,2.55,petro,52.15,45.45,1,6.7,9346,13433,Mahates,82.35,10.69,6.91,39.33,63.92,9.97,19.5,41.48,54.3,38534.0,13.0
5,BOLIVAR,37,MARGARITA,3958,0.13,50.28,27.72,0.05,1.11,0.08,17.66,1.62,fico,32.55,66.31,0,-33.76,4387,13440,Margarita,70.28,0.53,6.91,57.18,84.96,17.56,37.44,29.4,65.6,12643.0,13.0
5,BOLIVAR,40,MARIA LA BAJA,15864,0.35,31.07,55.25,0.08,1.15,0.09,6.94,2.18,petro,68.77,28.97,1,39.8,18321,13442,María La Baja,24.68,9.58,6.91,54.44,55.21,30.19,45.26,48.13,63.2,47483.0,13.0
5,BOLIVAR,41,MONTECRISTO,3174,0.32,29.08,42.69,0.03,3.25,0.09,20.98,1.67,petro,52.39,45.42,1,6.97,3659,13458,Montecristo,31.03,0.61,6.91,59.17,77.36,11.08,69.3,46.52,70.1,14392.0,13.0
5,BOLIVAR,43,MOMPOS,15598,0.22,38.75,43.98,0.06,1.67,,11.19,1.9,petro,54.51,43.79,1,10.72,17581,13468,Mompós,86.05,31.47,6.91,68.73,48.93,18.91,38.27,20.38,49.1,51106.0,13.0
5,BOLIVAR,44,MORALES,5941,0.34,21.78,23.57,0.05,8.9,0.07,42.2,1.18,rodolfo,27.17,71.58,0,-44.41,6706,13473,Morales,47.34,35.02,6.91,60.49,70.93,16.71,66.29,41.0,57.6,27653.0,13.0
5,BOLIVAR,50,NOROSI,1493,0.47,9.78,54.05,0.07,1.81,0.07,29.47,1.61,petro,62.71,35.4,1,27.31,1904,13490,Norosí,3.33,1.11,6.91,53.15,78.86,58.78,75.72,37.38,66.2,15769.0,13.0
5,BOLIVAR,59,PINILLOS,7636,0.2,59.8,23.31,0.04,5.55,0.05,8.38,1.28,fico,32.97,65.71,0,-32.74,8490,13549,Pinillos,51.72,11.98,6.91,60.93,85.94,3.99,63.76,49.81,67.5,25294.0,13.0
5,BOLIVAR,63,REGIDOR,2199,0.5,20.55,49.61,0.05,0.23,,26.69,1.18,petro,54.49,43.91,1,10.58,2560,13580,Regidor,88.99,6.45,6.91,55.24,40.0,13.64,31.02,23.4,48.9,9042.0,13.0
5,BOLIVAR,65,RIOVIEJO,3084,0.68,32.91,29.67,0.1,3.05,,29.57,2.43,fico,35.9,62.32,0,-26.42,3591,13600,Río Viejo,64.1,37.6,6.91,43.48,53.76,9.08,58.36,30.62,57.3,14119.0,13.0
5,BOLIVAR,70,SAN ESTANISLAO,7614,0.16,52.1,33.52,0.03,1.44,0.01,7.8,1.9,fico,45.15,51.95,0,-6.8,8086,13647,San Estanislao,89.0,0.95,6.91,66.35,32.12,10.31,25.7,35.25,50.7,25690.0,13.0
5,BOLIVAR,72,SAN CRISTOBAL,3576,0.11,39.01,52.18,0.03,0.22,,6.26,0.81,petro,64.85,33.88,1,30.97,3991,13620,San Cristóbal,94.34,1.57,6.91,57.57,22.39,11.38,13.4,29.08,49.9,12753.0,13.0
5,BOLIVAR,73,SAN FERNANDO,3459,0.4,31.48,46.11,0.12,0.26,0.03,18.68,1.5,petro,50.48,48.17,1,2.31,3936,13650,San Fernando,67.18,12.94,6.91,51.36,84.27,7.49,43.89,22.15,64.3,11057.0,13.0
5,BOLIVAR,76,SAN JACINTO,9390,0.2,37.56,43.76,0.09,1.15,0.02,12.73,2.09,petro,53.47,43.75,1,9.72,11223,13654,San Jacinto,0.69,0.5,6.91,61.93,13.43,47.67,60.83,98.08,60.3,32052.0,13.0
5,BOLIVAR,78,SAN JACINTO DEL CAUCA,2744,0.15,36.12,34.62,0.07,4.63,0.07,20.3,2.22,fico,40.75,57.47,0,-16.72,3085,13655,San Jacinto del Cauca,38.4,0.81,6.91,60.55,75.64,9.26,69.82,51.7,66.7,11681.0,13.0
5,BOLIVAR,79,SAN JUAN NEPOMUCENO,13274,0.26,37.68,36.53,0.02,0.47,0.02,20.48,1.92,fico,45.24,52.41,0,-7.17,15357,13657,San Juan Nepomuceno,53.12,1.22,6.91,67.71,25.01,7.59,25.6,42.59,56.2,50137.0,13.0
5,BOLIVAR,82,SAN MARTIN DE LOBA,4450,0.34,30.85,45.75,0.11,1.89,0.07,16.94,2.36,petro,48.96,49.61,0,-0.65,5646,13667,San Martín de Loba,59.09,35.96,6.91,44.62,54.17,39.28,58.27,31.53,60.6,14112.0,13.0
5,BOLIVAR,84,SAN PABLO,9294,0.26,9.04,36.11,0.08,1.78,0.11,49.84,0.8,rodolfo,44.59,53.36,0,-8.77,10218,13670,San Pablo,75.14,50.89,6.91,55.81,18.85,91.6,59.56,32.87,54.0,28837.0,13.0
5,BOLIVAR,91,SANTA CATALINA,5061,0.02,28.37,58.13,0.02,0.69,0.06,8.2,1.66,petro,71.95,25.85,1,46.1,5872,13673,Santa Catalina,2.78,1.64,6.91,35.31,63.15,26.1,35.13,94.98,54.8,16731.0,13.0
5,BOLIVAR,94,SANTA ROSA,6184,0.18,22.62,60.77,0.05,0.95,0.06,10.2,2.05,petro,72.07,25.18,1,46.89,7332,13683,Santa Rosa,32.99,1.06,6.91,67.83,10.49,47.86,47.1,72.67,54.3,23416.0,13.0
5,BOLIVAR,95,SANTA ROSA DEL SUR,13402,0.19,4.49,14.86,0.05,0.99,0.01,77.06,0.61,rodolfo,18.64,79.74,0,-61.1,14015,13688,Santa Rosa del Sur,69.67,66.48,6.91,72.54,39.01,39.49,48.46,13.81,43.6,30439.0,13.0
5,BOLIVAR,97,SIMITI,6358,0.17,14.22,24.85,0.06,3.73,0.05,54.28,1.12,rodolfo,30.07,68.6,0,-38.53,7204,13744,Simití,64.58,1.26,6.91,68.92,67.74,117.16,44.28,17.75,54.8,16742.0,13.0
5,BOLIVAR,106,SOPLAVIENTO,4404,0.18,23.12,67.05,0.07,0.64,0.02,5.47,1.11,petro,77.72,20.34,1,57.38,5103,13760,Soplaviento,88.75,1.26,6.91,56.2,1.62,9.0,82.35,27.33,39.4,17154.0,13.0
5,BOLIVAR,110,TALAIGUA NUEVO,4673,0.17,43.98,36.81,,2.61,0.04,12.82,2.31,fico,46.33,51.5,0,-5.17,5351,13780,Talaigua Nuevo,86.93,19.14,6.91,65.64,51.47,14.8,27.35,25.11,50.7,18064.0,13.0
5,BOLIVAR,113,TIQUISIO (PTO. RICO),4291,0.28,25.59,37.99,0.05,2.91,0.12,28.73,2.07,petro,43.53,54.47,0,-10.94,5341,13810,Tiquisio,37.59,1.23,6.91,58.23,65.35,20.49,68.67,43.92,73.0,16347.0,13.0
5,BOLIVAR,118,TURBACO,31105,0.17,22.17,55.02,0.05,1.47,0.05,15.63,2.72,petro,67.84,29.53,1,38.31,34734,13836,Turbaco,76.08,23.66,6.91,79.22,9.37,16.33,34.6,15.89,30.4,151938.0,13.0
5,BOLIVAR,121,TURBANA,7220,0.17,24.31,57.58,0.03,1.57,0.03,11.36,2.12,petro,71.25,26.06,1,45.19,8039,13838,Turbaná,57.96,42.65,6.91,66.75,26.83,5.6,29.87,53.98,42.8,19853.0,13.0
5,BOLIVAR,124,VILLANUEVA,7323,0.2,49.65,34.73,0.07,0.52,0.07,9.27,1.83,fico,48.79,47.61,1,1.18,7518,13873,Villanueva,53.87,1.37,6.91,52.55,13.27,23.19,43.37,39.07,54.1,38611.0,13.0
5,BOLIVAR,127,ZAMBRANO,4667,0.11,20.36,70.67,0.02,0.24,,5.06,0.73,petro,81.32,16.82,1,64.5,5165,13894,Zambrano,81.44,1.72,6.91,63.71,12.79,7.92,65.93,39.29,62.4,14940.0,13.0
7,BOYACA,1,TUNJA,93032,0.42,11.73,45.14,0.07,1.1,0.04,32.96,5.91,petro,57.24,38.77,1,18.47,95439,15001,Tunja,98.9,95.87,3.62,77.3,2.95,4.4,12.64,3.18,11.4,225827.0,15.0
7,BOYACA,7,ALMEIDA,1010,0.1,10.99,20.2,,0.2,0.1,59.6,5.54,rodolfo,29.18,67.68,0,-38.5,1052,15022,Almeida,63.86,17.32,6.91,61.8,73.51,0.0,9.23,0.32,37.5,1306.0,15.0
7,BOYACA,8,AQUITANIA (PUEBLOVIEJO),7652,0.56,7.0,14.66,0.07,0.18,0.05,72.96,2.3,rodolfo,20.25,77.24,0,-56.99,8609,15047,Aquitania,73.17,38.0,6.91,67.58,52.17,6.35,15.01,9.85,33.5,13109.0,15.0
7,BOYACA,10,ARCABUCO,3329,0.57,5.05,24.36,0.06,0.33,0.03,65.82,1.41,rodolfo,31.42,65.72,0,-34.3,3501,15051,Arcabuco,84.65,45.11,6.91,66.85,49.65,0.0,12.19,4.75,24.8,7104.0,15.0
7,BOYACA,13,BELEN,4342,0.23,10.06,25.84,0.05,0.74,0.05,57.46,3.11,rodolfo,35.41,60.95,0,-25.54,4620,15087,Belén,90.28,60.08,6.91,67.76,30.69,0.0,11.02,5.0,25.2,7318.0,15.0
7,BOYACA,16,BERBEO,847,0.12,7.79,35.3,0.12,0.24,,49.0,3.42,rodolfo,44.68,52.0,0,-7.32,902,15090,Berbeo,85.64,25.82,6.91,56.38,63.3,62.38,19.45,3.31,40.5,1485.0,15.0
7,BOYACA,19,BETEITIVA,1036,0.19,16.22,33.2,,0.1,,44.4,3.67,rodolfo,36.92,60.97,0,-24.05,1181,15092,Betéitiva,67.69,33.69,6.91,60.72,74.52,0.0,11.9,5.35,43.3,1209.0,15.0
7,BOYACA,22,BOAVITA,2700,0.26,16.56,17.74,0.04,0.11,0.07,60.11,3.85,rodolfo,24.03,73.59,0,-49.56,2859,15097,Boavita,49.67,41.47,6.91,60.13,43.55,41.4,27.36,9.25,48.1,4856.0,15.0
7,BOYACA,25,BOYACA,2366,0.25,6.59,23.67,0.04,0.51,,64.92,1.94,rodolfo,29.97,68.29,0,-38.32,2706,15000,Boyacá,85.52,63.22,10.17,73.21,29.99,6.87,17.81,4.93,25.61,1326466.0,15.0
7,BOYACA,28,BRICEÑO,1463,0.21,9.43,11.07,,0.48,,76.35,1.5,rodolfo,16.66,82.57,0,-65.91,1555,15106,Briceño,43.22,23.01,6.91,63.56,68.31,0.0,18.58,7.3,48.5,2026.0,15.0
7,BOYACA,31,BUENAVISTA,2851,0.18,7.51,14.59,0.14,0.84,,73.9,1.02,rodolfo,20.14,77.72,0,-57.58,3128,15109,Buenavista,50.8,17.42,6.91,61.21,73.82,0.0,16.37,5.69,44.9,4026.0,15.0
7,BOYACA,34,BUSBANZA,658,0.15,12.46,24.01,0.15,0.61,,56.23,4.56,rodolfo,31.82,65.62,0,-33.8,704,15114,Busbanzá,91.67,48.11,6.91,62.94,44.98,86.13,9.88,11.71,31.3,1712.0,15.0
7,BOYACA,37,CALDAS,1764,0.23,11.0,20.52,,0.28,,63.55,2.55,rodolfo,28.67,68.78,0,-40.11,1880,15131,Caldas,67.44,16.28,6.91,63.69,84.56,31.57,15.79,10.64,43.7,1827.0,15.0
7,BOYACA,40,CAMPOHERMOSO,1383,0.07,10.7,12.29,,0.14,0.14,73.17,1.88,rodolfo,16.6,81.43,0,-64.83,1524,15135,Campohermoso,43.76,33.93,6.91,78.73,65.06,32.44,24.83,8.76,52.3,2879.0,15.0
7,BOYACA,43,CERINZA,2274,0.4,7.96,32.54,0.18,0.18,,52.64,3.61,rodolfo,42.38,54.27,0,-11.89,2388,15162,Cerinza,92.92,43.58,6.91,64.86,46.27,0.0,10.73,5.45,29.4,2790.0,15.0
7,BOYACA,46,CIENEGA,2328,0.39,7.22,12.76,0.3,0.26,0.04,74.36,2.84,rodolfo,16.89,81.02,0,-64.13,2635,15189,Ciénega,87.26,25.27,6.91,61.27,64.16,0.0,11.57,4.81,40.5,3549.0,15.0
7,BOYACA,49,COMBITA,5857,0.32,6.85,31.48,0.07,0.58,0.02,55.01,3.31,rodolfo,41.01,55.61,0,-14.6,6387,15204,Cómbita,87.73,15.58,6.91,75.72,82.78,29.72,10.82,7.58,36.1,12040.0,15.0
7,BOYACA,52,COPER,1770,0.06,10.06,9.77,0.06,1.64,0.06,76.33,0.56,rodolfo,12.79,86.27,0,-73.48,1923,15212,Coper,35.36,24.16,6.91,61.74,66.65,27.63,15.6,8.22,38.8,2621.0,15.0
7,BOYACA,55,CORRALES,1571,0.38,9.87,30.68,0.19,0.7,0.06,53.28,2.8,rodolfo,42.09,54.36,0,-12.27,1630,15215,Corrales,93.41,66.06,6.91,57.23,30.29,38.77,20.39,9.73,26.6,2476.0,15.0
7,BOYACA,58,COVARACHIA,1611,0.31,11.42,6.83,0.06,0.06,,78.46,1.8,rodolfo,10.71,87.93,0,-77.22,1764,15218,Covarachía,54.52,18.45,6.91,59.16,73.79,73.5,30.71,8.46,55.6,2541.0,15.0
7,BOYACA,59,CUBARA,2749,0.29,5.02,42.63,0.18,2.0,0.07,45.0,1.35,rodolfo,51.8,45.26,1,6.54,2828,15223,Cubará,43.83,26.49,6.91,71.19,71.97,36.71,72.36,17.35,69.7,16562.0,15.0
7,BOYACA,60,CUCAITA,2171,0.41,3.41,37.36,0.05,0.18,0.05,54.86,2.21,rodolfo,46.97,50.29,0,-3.32,2408,15224,Cucaita,95.15,46.85,6.91,65.57,50.56,26.06,10.68,11.13,25.9,3550.0,15.0
7,BOYACA,61,CUITIVA,1108,0.18,14.71,22.92,,0.18,,57.94,2.98,rodolfo,31.7,66.39,0,-34.69,1202,15226,Cuítiva,84.01,19.39,6.91,63.01,77.76,54.85,10.82,2.79,40.7,1614.0,15.0
7,BOYACA,64,CHINAVITA,1677,0.24,17.41,18.55,,0.36,0.06,56.89,4.29,rodolfo,25.07,72.67,0,-47.6,1903,15172,Chinavita,75.9,39.11,6.91,62.82,52.41,0.0,17.4,6.87,41.1,2362.0,15.0
7,BOYACA,67,CHIQUINQUIRA,27449,0.16,10.67,29.2,0.03,1.05,0.01,53.44,3.04,rodolfo,38.94,57.42,0,-18.48,28239,15176,Chiquinquirá,96.75,88.89,6.91,75.09,8.68,8.51,12.5,4.36,17.3,60133.0,15.0
7,BOYACA,68,CHIQUIZA,2778,0.14,1.04,26.31,0.11,0.14,0.04,68.86,0.76,rodolfo,33.03,64.19,0,-31.16,2946,15232,Chíquiza,75.14,8.83,6.91,61.67,86.12,0.0,17.33,16.62,51.3,4186.0,15.0
7,BOYACA,70,CHISCAS,1701,0.18,8.29,10.17,,1.06,0.12,75.66,2.12,rodolfo,14.22,84.42,0,-70.2,1829,15180,Chiscas,72.64,33.55,6.91,59.14,69.11,0.0,33.55,12.03,60.1,3661.0,15.0
7,BOYACA,73,CHITA,3203,0.44,8.8,13.27,0.22,0.22,0.06,74.4,0.97,rodolfo,17.62,80.09,0,-62.47,3490,15183,Chita,49.18,23.04,6.91,63.47,65.89,25.32,48.42,22.96,69.1,7423.0,15.0
7,BOYACA,76,CHITARAQUE,2861,0.14,15.55,10.84,0.07,0.45,,70.81,0.98,rodolfo,13.42,85.41,0,-71.99,3331,15185,Chitaraque,42.03,22.67,6.91,70.49,71.2,33.65,27.49,5.59,46.4,5340.0,15.0
7,BOYACA,77,CHIVATA,2004,0.3,7.19,27.5,0.05,0.2,,58.93,4.29,rodolfo,36.87,60.89,0,-24.02,2056,15187,Chivatá,91.92,17.37,6.91,65.22,75.17,0.0,21.96,13.4,42.3,2525.0,15.0
7,BOYACA,78,CHIVOR,996,0.1,19.98,8.33,,1.0,,67.27,1.91,rodolfo,12.65,85.88,0,-73.23,1091,15236,Chivor,68.05,38.0,6.91,60.26,64.5,39.59,20.7,9.58,45.8,2893.0,15.0
7,BOYACA,79,DUITAMA,64848,0.38,11.18,40.05,0.07,0.75,0.04,40.26,4.91,rodolfo,51.9,44.36,1,7.54,66224,15238,Duitama,98.67,91.68,6.91,75.36,8.16,9.35,6.91,2.9,10.5,164223.0,15.0
7,BOYACA,82,EL COCUY,1713,0.35,26.97,11.91,,0.18,,54.17,3.15,rodolfo,15.76,80.82,0,-65.06,1986,15244,El Cocuy,84.1,55.44,6.91,68.01,38.05,24.3,36.84,24.36,49.4,4074.0,15.0
7,BOYACA,85,EL ESPINO,1274,0.24,26.61,9.81,0.08,0.31,,59.5,1.49,rodolfo,12.35,85.69,0,-73.34,1377,15248,El Espino,90.91,48.52,6.91,63.22,46.07,32.74,17.46,7.9,31.3,2924.0,15.0
7,BOYACA,88,FIRAVITOBA,3416,0.26,9.46,36.68,0.09,0.23,,46.49,4.01,rodolfo,48.18,48.57,0,-0.39,3568,15272,Firavitoba,91.64,47.13,6.91,68.87,53.84,14.5,9.12,2.45,21.7,7196.0,15.0
7,BOYACA,91,FLORESTA,2049,0.15,14.74,21.77,,0.29,,57.54,3.81,rodolfo,27.27,70.89,0,-43.62,2233,15276,Floresta,86.25,44.04,6.91,61.92,53.96,30.54,18.08,11.42,43.9,3069.0,15.0
7,BOYACA,94,GACHANTIVA,1829,0.38,7.55,20.39,0.11,0.38,0.11,67.2,1.59,rodolfo,24.09,73.54,0,-49.45,1988,15293,Gachantivá,63.62,22.04,6.91,61.89,71.35,0.0,11.79,5.41,51.2,2192.0,15.0
7,BOYACA,97,GAMEZA,2418,0.29,7.49,15.88,0.04,0.04,,72.62,2.03,rodolfo,22.67,75.34,0,-52.67,2567,15296,Gámeza,89.27,30.4,6.91,63.28,64.22,20.61,17.5,7.57,43.7,3499.0,15.0
7,BOYACA,100,GARAGOA,7489,0.41,11.67,31.38,0.11,0.61,0.04,49.35,3.43,rodolfo,40.47,55.66,0,-15.19,7959,15299,Garagoa,84.28,76.23,6.91,73.86,23.12,0.0,16.26,4.72,20.3,21567.0,15.0
7,BOYACA,103,GUACAMAYAS,868,0.23,31.45,11.75,,0.12,,51.73,2.65,rodolfo,16.16,80.38,0,-64.22,953,15317,Guacamayas,80.78,33.6,6.91,63.85,57.5,0.0,9.4,14.48,30.4,1414.0,15.0
7,BOYACA,106,GUATEQUE,5484,0.2,11.78,25.88,0.04,0.67,0.02,55.07,3.56,rodolfo,34.48,62.14,0,-27.66,5705,15322,Guateque,90.1,78.36,6.91,69.04,22.38,18.21,9.42,6.14,19.4,12163.0,15.0
7,BOYACA,109,GUAYATA,2319,0.39,15.39,13.84,0.04,0.13,0.13,65.63,2.5,rodolfo,18.41,79.33,0,-60.92,2521,15325,Guayatá,80.85,44.78,6.91,63.28,57.52,29.49,12.43,4.48,36.1,3171.0,15.0
7,BOYACA,112,GUICAN,1651,0.55,20.11,31.62,0.36,0.3,0.12,40.04,2.3,rodolfo,39.52,55.94,0,-16.42,1784,15332,Güicán,62.55,35.01,6.91,62.89,59.88,23.09,40.92,3.6,48.1,3976.0,15.0
7,BOYACA,118,IZA,1355,0.15,19.26,28.56,,0.3,,45.39,4.58,rodolfo,35.34,62.29,0,-26.95,1432,15362,Iza,91.11,61.9,6.91,64.88,31.22,0.0,11.08,5.78,24.8,1691.0,15.0
7,BOYACA,121,JENESANO,3652,0.19,7.09,23.6,0.16,0.52,0.03,64.27,2.11,rodolfo,30.84,67.04,0,-36.2,4044,15367,Jenesano,80.87,26.64,6.91,78.93,67.23,27.26,14.27,5.11,38.8,6644.0,15.0
7,BOYACA,124,JERICO,1680,0.77,11.07,10.83,0.12,0.24,0.06,73.21,1.9,rodolfo,14.21,84.19,0,-69.98,1935,15368,Jericó,55.73,28.08,6.91,62.27,58.98,50.75,43.97,14.07,64.7,3662.0,15.0
7,BOYACA,127,LABRANZAGRANDE,1737,0.46,6.51,16.52,0.12,0.4,,72.6,1.73,rodolfo,19.09,79.17,0,-60.08,2064,15377,Labranzagrande,56.8,32.76,6.91,65.85,62.33,0.0,50.12,11.17,57.4,3746.0,15.0
7,BOYACA,130,LA CAPILLA,1501,0.33,9.06,19.92,0.07,0.27,0.07,66.36,2.07,rodolfo,24.33,73.4,0,-49.07,1673,15380,La Capilla,79.03,38.13,6.91,63.65,52.64,0.0,9.75,3.26,31.6,1934.0,15.0
7,BOYACA,136,LA UVITA,1400,0.14,26.79,10.0,0.14,,0.07,55.36,5.43,rodolfo,13.01,85.06,0,-72.05,1560,15403,La Uvita,79.7,42.23,6.91,62.07,46.4,36.14,16.52,7.01,41.9,2086.0,15.0
7,BOYACA,137,LA VICTORIA,723,0.14,13.14,13.14,,1.8,0.14,68.88,2.21,rodolfo,17.84,80.72,0,-62.88,835,15401,La Victoria,68.24,42.78,6.91,57.58,53.0,0.0,25.48,0.3,38.4,1051.0,15.0
7,BOYACA,139,VILLA DE LEIVA,9322,0.32,13.48,28.93,0.02,0.47,0.03,49.81,4.92,rodolfo,36.64,60.08,0,-23.44,9541,15407,Villa de Leyva,95.36,60.38,6.91,81.07,41.82,5.81,9.54,6.98,15.2,27579.0,15.0
7,BOYACA,142,MACANAL,2019,0.35,9.66,17.34,0.2,0.25,,68.2,2.18,rodolfo,22.05,76.36,0,-54.31,2272,15425,Macanal,76.48,31.44,6.91,69.53,68.05,0.0,10.73,0.81,28.9,5267.0,15.0
7,BOYACA,148,MARIPI,2864,0.07,9.15,9.99,0.03,1.26,0.03,77.97,0.94,rodolfo,15.04,83.74,0,-68.7,3199,15442,Maripí,18.47,16.42,6.91,66.79,78.59,0.0,34.71,13.69,67.0,5184.0,15.0
7,BOYACA,151,MIRAFLORES,4905,0.29,7.18,36.55,0.1,1.14,0.04,49.13,2.75,rodolfo,46.73,50.05,0,-3.32,5307,15455,Miraflores,86.42,60.9,6.91,82.11,31.22,0.0,11.51,5.11,21.1,8689.0,15.0
7,BOYACA,154,MONGUA,2757,0.18,13.28,12.37,0.04,0.04,,71.13,1.99,rodolfo,18.07,80.22,0,-62.15,2927,15464,Mongua,83.89,46.93,6.91,63.03,47.98,0.0,28.08,12.2,50.7,3620.0,15.0
7,BOYACA,157,MONGUI,2521,0.24,10.27,26.1,0.04,0.32,,57.16,3.21,rodolfo,35.27,60.83,0,-25.56,2614,15466,Monguí,92.48,73.51,6.91,63.34,38.42,0.0,16.84,8.17,28.8,4123.0,15.0
7,BOYACA,160,MONIQUIRA,11536,0.22,11.31,26.09,0.04,1.57,0.03,55.81,2.33,rodolfo,33.18,63.54,0,-30.36,12190,15469,Moniquirá,79.2,52.97,6.91,75.91,39.4,0.0,15.39,4.71,27.1,24071.0,15.0
7,BOYACA,161,MOTAVITA,3614,0.14,3.82,39.18,0.03,0.5,,52.38,1.94,rodolfo,48.78,48.5,1,0.28,3905,15476,Motavita,62.53,15.1,6.91,68.94,77.91,17.3,16.67,4.06,49.8,3640.0,15.0
7,BOYACA,163,MUZO,4061,0.15,6.82,18.57,0.02,1.8,0.02,69.0,1.28,rodolfo,24.51,72.69,0,-48.18,4456,15480,Muzo,58.06,50.73,6.91,66.44,27.41,11.76,31.06,18.13,40.7,6402.0,15.0
7,BOYACA,166,NOBSA,9403,0.17,6.47,51.78,0.06,0.64,0.02,33.73,4.67,petro,64.13,32.89,1,31.24,9620,15491,Nobsa,98.75,91.5,6.91,88.53,58.98,6.08,4.11,3.85,10.5,16994.0,15.0
7,BOYACA,169,NUEVO COLON,2713,0.22,8.0,28.57,0.04,0.55,,58.05,2.47,rodolfo,35.52,61.51,0,-25.99,3201,15494,Nuevo Colón,80.37,18.75,6.91,70.59,71.56,0.0,16.26,9.87,46.2,4676.0,15.0
